Type,Name,Title,Link,Author,AuthorGH,ScreenshotUrl,Description,SP2019,Categories,ColumnTypes,Tokens,Operators,Actions,Features,Classes
Column,generic-likedby,Liked By Users,https://github.com/pnp/List-Formatting/tree/master/column-samples/generic-likedby,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-likedby/assets/screenshot.png,This sample demonstrates showing the users who have liked an item.,,Icons|Hover Cards,General,,getUserImage,,forEach|customCardProps|directionalHint,ms-bgColor-themePrimary|ms-bgColor-themeTertiary|ms-bgColor-themeTertiary--hover|ms-fontColor-white
Column,generic-link-to-parent-documentset,Link to Parent Documentset,https://github.com/pnp/List-Formatting/tree/master/column-samples/generic-link-to-parent-documentset,Geert de Kooter,gdk-max,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-link-to-parent-documentset/assets/screenshot.gif,"The purpose of this sample is to enhance the use of documentsets. Assuming you have a SharePoint Library  with documentsets, it can be useful to create a view that shows all the files without the documentset (folder) structure. By adding a column to this view using this sample, users can open the parent documentset of a file.",,,General,,replace|substring|lastIndexOf,,,
Column,generic-mailto-button,MailTo Button,https://github.com/pnp/List-Formatting/tree/master/column-samples/generic-mailto-button,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-mailto-button/assets/screenshot.png,This sample demonstrates making a mailto link (opens email with prepopulated values) button that references a different field.,,Icons,General,,,,,ms-fontColor-themePrimary|ms-fontColor-themeDark|ms-fontColor-themeDark--hover|ms-font-xxl
Column,generic-monthly-gantt-chart,Monthly Gantt Chart,https://github.com/pnp/List-Formatting/tree/master/column-samples/generic-monthly-gantt-chart,Ahmed Mandour,AMandour,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-monthly-gantt-chart/assets/screenshot.png,This sample demonstrates the display of a monthly Gantt chart. The Gantt chart for the month corresponding to the StartDate value will be shown.,,SVG,General,,Number|Date|getYear|getMonth,,,ms-fontColor-themePrimary|ms-fontWeight-bold
Column,generic-one-point-chart,One Point Chart,https://github.com/pnp/List-Formatting/tree/master/column-samples/generic-one-point-chart,André Lage,aaclage,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-one-point-chart/assets/screenshot.gif,"This sample demonstrates making one point chart with support of 2 numeric fields (x,y) with dialog description.",,Inline Editing|Hover Cards,General,,,,inlineEditField|customCardProps|directionalHint,ms-bgColor-themePrimary
Column,generic-open-file-as-pdf,Open File as PDF,https://github.com/pnp/List-Formatting/tree/master/column-samples/generic-open-file-as-pdf,André Lage,aaclage,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-open-file-as-pdf/assets/screenshot.png,This sample can be applied to a column in a Document Library to render a link that will open an Office Document as a pdf.,,,General,@currentWeb,,,,
Column,generic-project-management,Project Indicator Formats,https://github.com/pnp/List-Formatting/tree/master/column-samples/generic-project-management,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-project-management/assets/screenshot.png,Three related formats for use in project management.,,Icons,General,,,,,ms-fontColor-white|ms-bgColor-yellow|ms-bgColor-orange|ms-bgColor-orangeLight|ms-bgColor-orangeLighter|ms-bgColor-red|ms-bgColor-green|sp-field-trending--up|sp-field-trending--down
Column,generic-published-version,Published Version,https://github.com/pnp/list-formatting/tree/master/column-samples/generic-published-version,Miroslav Kačena,mkacena,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-published-version/assets/screenshot.png,This sample creates a button for opening the currently published version of a document.,,Document Library,General,@currentWeb,indexOf|substring|floor|toString,,,ms-bgColor-themePrimary--hover|ms-bgColor-white|ms-borderColor-themeDark|ms-borderColor-themeDark--hover|ms-fontColor-gray200|ms-fontColor-white--hover
Column,generic-quick-charts-bar-chart,Bar Chart Column Formatter,https://github.com/pnp/list-formatting/tree/master/column-samples/generic-quick-charts-bar-chart,Sai Bandaru,saiiiiiii,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-quick-charts-bar-chart/assets/screenshot.png,"This sample uses SharePoint column formatting to automatically generate bar charts visualizing task status distribution across To Do, In Progress, and Done states.",,Charts,General,,,,,
Column,generic-quick-charts-pie,Pie Chart Column Formatter,https://github.com/pnp/list-formatting/tree/master/column-samples/generic-quick-charts-pie,Sai Bandaru,saiiiiiii,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-quick-charts-pie/assets/screenshot.png,"This sample uses SharePoint column formatting to automatically generate pie charts visualizing task status distribution across To Do, In Progress, and Done states.",,Charts,General,,,,,
Column,generic-quickview-issue-card,Quick-View Issue Card,https://github.com/pnp/list-formatting/tree/master/column-samples/generic-quickview-issue-card,Jatin Patil,Jatin-patil,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-quickview-issue-card/assets/screenshot.png,"The Issue HoverCard Formatter is a SharePoint list Column JSON formatter component tailored to enhance user experience when interacting with issue data. It provides a streamlined approach to view essential information about issues through hover cards, offering quick insights in a card format.",,Icons|Hover Cards,General,,toDateString,,customCardProps|beakStyle|directionalHint,
Column,generic-right-align,Right-Aligned Content,https://github.com/pnp/List-Formatting/tree/master/column-samples/generic-right-align,Mike Honey,Mike-Honey,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-right-align/assets/screenshot.png,"This sample shows how to right-align your content, while preserving the number or date format set using the SharePoint / Lists UI.  Numbers and dates should typically be presented as right-aligned, for improved readability.",,,General,,,,,
Column,generic-rowactions,Row Actions,https://github.com/pnp/List-Formatting/tree/master/column-samples/generic-rowactions,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-rowactions/assets/screenshot.png,You can use column and view formatting to create buttons that perform pre-defined actions when clicked. This sample provides a quick format that demonstrates the use of each of the possible actions.,,Icons|Inline Editing,General,@currentWeb,,delete|editProps|executeFlow|defaultClick|share|comment|copyFile|moveFile|embed|previewFileAction|openContextMenu|openApprovalDialog|setValue|copyLink,,ms-fontColor-themePrimary|ms-fontColor-themeDark|ms-fontColor-themeDark--hover|ms-font-xxl|ms-font-xl
Column,generic-rowIndex-drawing,Row Index Drawing,https://github.com/pnp/List-Formatting/tree/master/column-samples/generic-rowIndex-drawing,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-rowIndex-drawing/assets/screenshot.gif,This is a silly format that draws a picture in your view using the @rowIndex token to adjust the colors and to determine when certain pictures (icons or SVG elements) should show up.,,Icons|SVG,General,@rowIndex,,,,ms-fontColor-neutralPrimary|ms-fontColor-yellow
Column,generic-scheduling-link,Scheduling Dialog Links to MS Teams and Outlook,https://github.com/pnp/List-Formatting/tree/master/column-samples/generic-scheduling-link,Tetsuya Kawahara,tecchan1107,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-scheduling-link/assets/screenshot.png,This sample demonstrates creating deep links to the scheduling dialog in Microsoft Teams and Microsoft Outlook.,,Microsoft Teams|Icons,General,,toString|Number|toLocaleTimeString|indexOf|substring|getDate|getMonth|getYear|padStart,,,ms-fontSize-xxl|ms-fontColor-themePrimary
Column,generic-share-to-teams,Share to teams,https://github.com/pnp/List-Formatting/tree/master/column-samples/generic-share-to-teams,Sven Sieverding,365Knoten,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-share-to-teams/assets/screenshot.gif,Adds an icon to share the current document in a Teams message,,Icons|Microsoft Teams,General,@currentWeb,indexOf|substring,,,ms-fontColor-themePrimary
Column,generic-share-to-teams-with-message,Custom Share to Teams,https://github.com/pnp/list-formatting/tree/master/column-samples/generic-share-to-teams-with-message,Bianca W,bianca-git,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-share-to-teams-with-message/assets/screenshot.gif,This sample demonstrates displaying a Share to Microsoft Teams screen with a message and URL.,,SVG|Microsoft Teams,General,@now,Number,,,ms-fontColor-themePrimary|ms-fontColor-themeTertiary--hover
Column,generic-socialpic,Social Media Profile Pics,https://github.com/pnp/list-formatting/tree/master/column-samples/generic-socialpic,David Warner II,PopWarner,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-socialpic/assets/screenshot.png,Social media profile pictures are displayed in a circle and clicking them will open the user's social media page in a new window..,Y,,General,,,,,
Column,generic-star-icon,Star Icons,https://github.com/pnp/List-Formatting/tree/master/column-samples/generic-star-icon,Will Cooper,wwcoop,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-star-icon/assets/screenshot.png,This sample formats a choice column to use star icons similar to Gmail.,,Icons|Inline Editing,General,,,,inlineEditField,
Column,generic-start-flow,Launch a Flow for a Selected Item,https://github.com/pnp/list-formatting/tree/master/column-samples/generic-start-flow,Yannick Borghmans,yborghmans,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-start-flow/assets/screenshot.png,"You can use column formatting to create buttons that, when clicked, run Flows on the corresponding list item. The Flow Launch Panel will be displayed after clicking the button allowing the user to specify any required data and then run the flow.",,Icons|Power Automate,General,,,executeFlow,,ms-fontColor-themePrimary|ms-fontColor-themeDark|ms-fontColor-themeDarker|ms-fontColor-themeDarker--hover
Column,generic-start-flow-conditionally,Conditionally Launch Flow for Item,https://github.com/pnp/list-formatting/tree/master/column-samples/generic-start-flow-conditionally,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-start-flow-conditionally/assets/screenshot.gif,"You can use column formatting to create buttons that, when clicked, run Flows on the corresponding list item. The Flow Launch Panel will be displayed after clicking the button allowing the user to specify any required data and then run the flow. This is demonstrated in the Generic-Start-Flow sample.",,Icons|Power Automate,General,,,executeFlow,,ms-fontColor-orangeLight|ms-fontColor-teal|ms-fontColor-redDark
Column,generic-staticmap,Display a Google Maps Image for a Location,https://github.com/pnp/list-formatting/tree/master/column-samples/generic-staticmap,Chris Kent,thechriskent,https://raw.githubusercontent.com/pnp/List-Formatting/master/column-samples/generic-staticmap/assets/screenshot.png,This template takes advantage of Google Maps' staticmap API which generates an image using a parameterized URL.,Y,,General,,,,,
